KEY_CODE,pop
543930184,1156
543930192,210
543930194,98
543930201,131
543930202,133
543930203,801
543930204,39
543930211,204
543930212,209
543930221,77
543930222,184
543930223,29
543930224,105
543930231,177
543930232,93
543930233,482
543930234,497
543930241,6
543930242,186
543930244,25
543930251,286
543930252,54
543930253,487
543930254,32
543930261,104
543930262,88
543930263,148
543930264,218
543930271,5
543930272,439
543930273,216
543930274,220
543930281,1386
543930282,1278
543930283,706
543930284,1024
543930291,287
543930292,5
543930293,702
543930294,277
543930301,1129
543930302,136
543930303,138
543930321,40
543930322,584
543930323,7
543930324,571
543930331,590
543930332,494
543930333,94
543930334,352
543930343,159
543930351,228
543930352,717
543930353,81
543930354,427
543930361,861
543930362,884
543930363,1014
543930364,867
543930371,276
543930372,168
543930373,306
543930374,371
543930381,500
543930382,1236
543930383,342
543930384,170
543930391,1319
543930392,1489
543930393,134
543930394,59
543930401,3
543930402,212
543930403,3
543930404,931
543930411,273
543930412,3
543930413,538
543930414,191
543930421,236
543930422,219
543930423,26
543930424,138
543930432,120
543930434,152
543930441,208
543930443,424
543930444,5
543930451,184
543930452,407
543930453,2
543930454,38
543930461,573
543930462,492
543930463,180
543930464,155
543930471,24
543930472,74
543930473,4
543930474,260
543930481,47
543930482,34
543930483,707
543930484,251
543930491,418
543930492,258
543930493,536
543930494,688
543930501,17
543930502,129
543930503,885
543930504,502
543930511,628
543930512,60
543930513,139
543930514,618
543930521,466
543930522,827
543930523,695
543930524,627
543930531,640
543930532,723
543930533,1448
543930534,1422
543930541,498
543930542,473
543930543,1351
543930544,357
543930551,49
543930552,843
543930553,172
543930554,1365
543930561,289
543930563,152
543930572,24
543930573,453
543930574,113
543930581,74
543930582,738
543930583,139
543930584,320
543930591,517
543930592,423
543930593,1031
543930594,674
543930601,992
543930602,245
543930603,1461
543930604,213
543930611,279
543930612,1317
543930613,664
543930614,1422
543930621,1103
543930622,1576
543930623,1015
543930624,380
543930631,1174
543930632,457
543930633,1
543930634,1014
543930641,1082
543930642,470
543930643,836
543930644,188
543930651,492
543930652,558
543930653,132
543930654,193
543930661,252
543930662,88
543930663,901
543930664,316
543930671,397
543930672,310
543930673,236
543930674,49
543930681,1038
543930682,741
543930683,316
543930684,678
543930691,924
543930692,813
543930693,598
543930694,346
543930701,1205
543930702,283
543930703,515
543930704,1403
543930711,1422
543930712,1445
543930713,959
543930714,1407
543930721,1090
543930722,1137
543930723,1737
543930724,1523
543930731,1821
543930732,1292
543930733,1315
543930734,1617
543930741,284
543930742,203
543930743,442
543930744,268
543930751,145
543930752,179
543930753,104
543930754,264
543930761,29
543930762,130
543930763,292
543930764,137
543930771,40
543930772,769
543930773,46
543930774,194
543930781,191
543930782,387
543930783,591
543930784,571
543930791,592
543930792,757
543930793,335
543930794,302
543930801,611
543930802,2329
543930803,680
543930804,1840
543930811,1134
543930812,1325
543930813,1847
543930814,1304
543930821,1295
543930822,1700
543930823,1382
543930824,1539
543930831,1752
543930832,1153
543930833,377
543930834,322
543930841,255
543930842,312
543930843,77
543930844,456
543930851,598
543930852,420
543930853,360
543930854,242
543930861,53
543930862,132
543930863,19
543930864,472
543930871,890
543930872,841
543930873,348
543930874,701
543930881,86
543930882,11
543930883,202
543930884,198
543930891,293
543930892,148
543930893,19
543930894,69
543930901,774
543930902,2747
543930903,1262
543930904,2722
543930911,1385
543930912,1524
543930913,1630
543930914,1693
543930921,1109
543930922,572
543930923,1183
543930924,433
543930931,422
543930932,217
543930933,423
543930934,298
543930942,326
543930944,336
543930951,341
543930952,393
543930953,237
543930954,202
543930961,185
543930962,393
543930963,220
543930964,837
543930971,501
543930972,1054
543930973,410
543930974,87
543930981,5
543930982,292
543930983,411
543930984,66
543930991,10
543930992,84
543930993,360
543930994,203
543931001,52
543931002,314
543931003,5
543931004,75
543931011,300
543931012,977
543931013,662
543931014,843
543931021,856
543931022,1250
543931023,798
543931024,183
543931031,723
543931032,306
543931033,14
543931041,39
543931042,306
543931043,188
543931044,308
543931051,241
543931052,57
543931053,126
543931061,195
543931071,45
543931072,92
543931101,251
543931102,130
543931103,291
543931104,532
543931111,453
543931112,737
543931113,438
543931114,104
543931121,917
543931122,211
543931123,404
543931124,4
543931131,5
543931132,175
543931133,4
543931134,148
543931141,156
543931142,304
543931151,38
543931154,59
543931161,47
543931162,182
543931163,306
543931164,775
543931171,56
543931173,169
543931174,41
543931181,117
543931182,130
543931183,123
543931184,123
543931191,26
543931192,255
543931193,139
543931194,96
543931201,190
543931202,78
543931203,45
543931204,66
543931211,379
543931212,152
543931213,8
543931221,133
543931222,130
543931224,39
543931231,331
543931232,71
543931233,38
543931242,6
543931243,2
543931244,315
543931251,625
543931252,326
543931253,827
543931254,935
543931261,18
543931262,831
543931263,683
543931264,295
543931271,421
543931272,131
543931273,300
543931274,250
543931281,254
543931282,162
543931283,349
543931284,151
543931291,93
543931292,73
543931293,398
543931294,898
543931301,24
543931314,27
543931323,132
543931324,624
543931333,14
543931334,63
543931341,273
543931342,581
543931343,194
543931344,429
543931351,954
543931352,1116
543931353,1389
543931354,880
543931361,449
543931362,368
543931363,334
543931364,430
543931371,467
543931372,172
543931373,393
543931374,554
543931381,152
543931382,119
543931383,524
543931384,312
543931391,355
543931392,374
543931393,228
543931394,218
543931401,83
543931402,16
543931403,30
543931404,226
543931411,106
543931412,447
543931413,1
543931414,198
543931421,300
543931422,440
543931423,388
543931424,311
543931431,10
543931432,21
543931433,196
543931434,803
543931441,202
543931442,324
543931443,427
543931444,437
543931451,997
543931452,892
543931453,147
543931454,67
543931461,285
543931462,317
543931463,253
543931464,748
543931471,1343
543931472,1072
543931473,1421
543931474,294
543931481,157
543931482,217
543931484,111
543931491,94
543931492,151
543931493,302
543931494,12
543931501,226
543931502,151
543931503,592
543931504,421
543931511,3
543931512,1
543931513,96
543931514,327
543931521,539
543931522,28
543931523,571
543931531,363
543931532,325
543931533,234
543931534,143
543931541,159
543931542,376
543931543,258
543931544,388
543931551,268
543931553,893
543931554,789
543931561,366
543931562,1181
543931563,280
543931564,1206
543931571,550
543931572,155
543931573,664
543931574,320
543931581,138
543931582,43
543931583,404
543931584,99
543931591,66
543931592,77
543931593,25
543931594,312
543931601,1024
543931602,859
543931603,28
543931604,347
543931611,435
543931612,387
543931613,884
543931614,83
543931621,230
543931622,121
543931623,135
543931624,3
543931631,184
543931632,63
543931633,243
543931634,261
543931641,712
543931642,1344
543931643,1434
543931644,1502
543931651,1361
543931652,1316
543931653,1733
543931654,893
543931661,730
543931662,915
543931663,1084
543931664,1186
543931671,762
543931672,282
543931673,155
543931674,544
543931681,212
543931682,297
543931683,10
543931684,501
543931691,396
543931692,515
543931693,248
543931694,393
543931701,375
543931702,119
543931703,201
543931704,316
543931711,633
543931712,75
543931713,377
543931714,173
543931721,85
543931722,32
543931723,257
543931724,240
543931731,302
543931732,1201
543931733,915
543931734,885
543931741,1632
543931742,1010
543931743,1073
543931744,872
543931751,611
543931752,950
543931753,772
543931754,1011
543931761,1255
543931762,621
543931763,1369
543931764,929
543931771,111
543931772,198
543931773,497
543931774,45
543931781,442
543931782,440
543931783,138
543931784,12
543931791,68
543931792,357
543931793,366
543931794,540
543931801,139
543931802,258
543931803,546
543931804,183
543931811,7
543931812,26
543931813,1
543931814,13
543931821,142
543931822,383
543931823,258
543931824,384
543931831,1293
543931832,962
543931833,1751
543931834,825
543931841,1108
543931842,1056
543931843,872
543931844,1025
543931851,1068
543931852,885
543931853,689
543931854,994
543931861,1045
543931862,822
543931863,1174
543931864,875
543931871,589
543931872,456
543931873,356
543931874,466
543931881,522
543931882,37
543931883,352
543931884,69
543931891,286
543931892,632
543931893,434
543931894,828
543931901,562
543931902,233
543931903,541
543931904,384
543931911,52
543931912,419
543931913,153
543931914,774
543931921,517
543931922,886
543931923,1061
543931924,595
543931931,714
543931932,964
543931933,363
543931934,318
543931941,467
543931942,1091
543931943,525
543931944,1017
543931951,927
543931952,989
543931953,1143
543931954,1104
543931961,990
543931962,1104
543931963,1074
543931964,782
543931971,1395
543931972,871
543931973,1188
543931974,765
543931981,74
543931982,125
543931983,431
543931984,483
543931991,781
543931992,578
543931993,788
543931994,859
543932004,46
543932012,59
543932013,108
543932014,177
543932021,1
543932022,126
543932023,4
543932024,20
543932031,103
543932032,197
543932033,2
543932034,118
543932041,238
543932042,26
543932043,68
543932044,688
543932051,143
543932052,341
543932053,565
543932054,841
543932061,154
543932062,368
543932063,873
543932064,419
543932071,106
543932072,66
543932073,68
543932074,20
543932081,44
543932082,116
543932083,10
543932084,1356
543932091,314
543932092,325
543932093,883
543932094,824
543932102,116
543932103,284
543932104,68
543932111,65
543932112,543
543932113,353
543932114,736
543932121,342
543932122,52
543932123,563
543932124,247
543932131,245
543932132,118
543932133,133
543932134,33
543932141,154
543932142,642
543932143,98
543932144,514
543932151,446
543932152,473
543932153,468
543932154,211
543932161,399
543932162,293
543932163,182
543932164,408
543932171,41
543932172,32
543932173,423
543932174,319
543932181,768
543932182,665
543932183,1043
543932184,321
543932191,446
543932192,933
543932193,131
543932194,615
543932201,290
543932202,578
543932203,640
543932204,891
543932211,1013
543932212,469
543932213,1003
543932214,361
543932221,118
543932223,14
543932224,2
543932231,36
543932232,133
543932233,66
543932234,208
543932241,157
543932242,618
543932243,581
543932244,636
543932251,830
543932252,460
543932253,253
543932254,343
543932261,235
543932262,880
543932263,113
543932271,743
543932272,1200
543932273,20
543932274,374
543932281,420
543932282,461
543932283,667
543932284,1296
543932291,370
543932292,579
543932293,908
543932294,855
543932301,1021
543932302,1147
543932303,546
543932304,330
543932311,1452
543932312,576
543932313,281
543932314,80
543932321,48
543932322,39
543932323,69
543932324,122
543932331,178
543932332,123
543932333,296
543932334,296
543932341,987
543932342,854
543932343,795
543932344,835
543932351,6
543932352,82
543932353,110
543932354,185
543932361,215
543932362,51
543932363,125
543932364,22
543932371,44
543932372,369
543932373,151
543932374,580
543932381,647
543932382,1331
543932383,191
543932384,761
543932391,427
543932393,434
543932394,1235
543932401,209
543932402,210
543932403,2
543932404,45
543932411,78
543932412,135
543932414,105
543932421,193
543932422,114
543932423,124
543932424,142
543932431,244
543932432,199
543932433,159
543932434,407
543932441,1090
543932442,919
543932443,180
543932444,99
543932451,15
543932452,26
543932453,109
543932454,68
543932461,531
543932462,550
543932463,1102
543932464,1129
543932471,678
543932472,605
543932473,804
543932474,768
543932481,181
543932482,539
543932483,1599
543932484,1164
543932491,841
543932492,1384
543932493,1315
543932494,658
543932503,18
543932504,236
543932511,63
543932512,279
543932513,393
543932514,1124
543932521,63
543932522,120
543932523,211
543932524,329
543932531,268
543932532,20
543932533,222
543932543,132
543932544,200
543932551,2
543932552,36
543932553,127
543932561,794
543932562,1484
543932563,28
543932564,441
543932571,1357
543932572,1415
543932573,1056
543932574,1136
543932581,1052
543932582,931
543932583,393
543932584,274
543932591,1001
543932592,978
543932593,1029
543932594,898
543932601,12
543932602,17
543932603,26
543932604,21
543932611,96
543932612,116
543932613,329
543932614,182
543932621,257
543932622,224
543932623,452
543932624,31
543932631,167
543932633,282
543932634,2
543932641,108
543932642,335
543932643,87
543932644,533
543932651,309
543932652,84
543932653,299
543932661,64
543932662,282
543932664,503
543932671,639
543932672,716
543932673,713
543932674,110
543932681,10
543932682,620
543932683,7
543932684,340
543932691,1151
543932692,898
543932693,320
543932694,379
543932701,244
543932702,46
543932703,115
543932704,52
543932711,276
543932712,125
543932713,6
543932714,31
543932721,389
543932722,257
543932723,295
543932724,162
543932731,353
543932732,3
543932733,174
543932734,9
543932741,172
543932742,657
543932743,437
543932744,531
543932751,295
543932753,287
543932754,148
543932761,13
543932762,1072
543932763,188
543932764,730
543932771,588
543932772,18
543932773,58
543932774,441
543932781,151
543932782,161
543932783,873
543932784,375
543932791,137
543932792,17
543932793,107
543932801,263
543932803,26
543932804,257
543932813,264
543932814,138
543932821,124
543932822,86
543932823,186
543932824,96
543932831,207
543932832,166
543932833,187
543932834,190
543932841,345
543932842,273
543932843,193
543932844,86
543932851,375
543932852,225
543932853,383
543932854,325
543932861,253
543932863,177
543932864,121
543932872,739
543932873,252
543932874,1002
543932881,1108
543932882,196
543932883,807
543932884,71
543932891,53
543932893,99
543932901,287
543932902,55
543932903,121
543932904,54
543932911,87
543932912,183
543932913,95
543932914,20
543932921,81
543932922,2
543932923,37
543932924,54
543932932,9
543932933,67
543932934,19
543932941,20
543932942,16
543932943,39
543932944,104
543932951,75
543932952,145
543932953,29
543932954,56
543932961,201
543932962,339
543932963,117
543932964,686
543932971,625
543932972,632
543932973,759
543932974,597
543932981,261
543932982,44
543932983,107
543932984,17
543932991,72
543932992,132
543932993,62
543932994,139
543933001,588
543933002,465
543933003,1117
543933004,1164
543933011,879
543933012,209
543933013,1087
543933014,670
543933022,1282
543933023,570
543933024,1199
543933031,1124
543933032,886
543933033,926
543933034,819
543933041,1311
543933042,25
543933043,1237
543933044,100
543933051,222
543933052,195
543933053,148
543933054,365
543933061,239
543933062,67
543933063,620
543933064,557
543933071,170
543933072,214
543933073,836
543933074,1164
543933082,3
543933083,756
543933084,84
543933091,8
543933092,332
543933093,26
543933101,1023
543933102,1071
543933103,645
543933104,1359
543933111,1211
543933112,1260
543933113,1431
543933114,898
543933121,1647
543933122,912
543933123,367
543933124,981
543933131,590
543933132,934
543933133,916
543933134,602
543933141,732
543933142,288
543933144,12
543933151,7
543933152,265
543933153,80
543933154,183
543933161,629
543933162,1275
543933163,172
543933164,860
543933171,1113
543933172,1212
543933173,648
543933174,574
543933181,327
543933182,68
543933183,247
543933184,21
543933192,99
543933193,82
543933194,199
543933201,658
543933202,1098
543933203,641
543933204,272
543933211,1320
543933212,1297
543933213,935
543933214,181
543933221,151
543933222,15
543933224,111
543933231,900
543933232,304
543933233,1018
543933234,492
543933241,2
543933242,30
543933243,209
543933244,41
543933251,370
543933252,200
543933253,298
543933254,265
543933261,226
543933262,40
543933263,247
543933264,266
543933271,225
543933272,101
543933273,367
543933274,292
543933281,32
543933282,283
543933283,197
543933284,62
543933291,80
543933292,313
543933293,277
543933294,800
543933301,196
543933302,242
543933303,518
543933304,1243
543933311,1333
543933312,352
543933313,911
543933314,848
543933321,215
543933322,1260
543933323,797
543933324,668
543933331,1184
543933332,304
543933333,779
543933334,9
543933341,35
543933342,39
543933344,125
543933351,53
543933354,99
543933361,117
543933362,104
543933363,57
543933364,184
543933371,118
543933372,236
543933373,448
543933374,75
543933381,74
543933382,154
543933391,148
543933392,74
543933393,57
543933394,250
543933401,856
543933402,1097
543933403,236
543933404,1314
543933411,685
543933412,1053
543933413,653
543933414,930
543933421,1080
543933422,491
543933423,1450
543933424,506
543933431,415
543933433,300
543933441,45
543933442,78
543933443,73
543933444,279
543933453,18
543933462,202
543933463,114
543933464,288
543933471,430
543933472,3
543933473,55
543933474,13
543933491,6
543933492,215
543933493,90
543933494,128
543933501,686
543933502,629
543933503,1269
543933511,928
543933512,596
543933513,340
543933514,959
543933521,181
543933522,391
543933523,727
543933524,1148
543933531,24
543933533,184
543933541,10
543933542,61
543933543,4
543933544,3
543933552,22
543933553,202
543933554,235
543933561,260
543933562,194
543933563,628
543933564,893
543933572,2
543933573,171
543933574,1
543933582,38
543933584,193
543933591,34
543933592,236
543933593,93
543933594,58
543933601,867
543933602,328
543933603,141
543933604,1775
543933611,674
543933612,746
543933613,957
543933614,318
543933621,1015
543933622,1057
543933623,1015
543933624,658
543933631,102
543933632,95
543933633,278
543933634,334
543933641,86
543933642,388
543933643,170
543933644,467
543933651,315
543933652,320
543933653,275
543933654,297
543933661,885
543933662,1139
543933663,835
543933664,1411
543933671,1116
543933672,392
543933673,841
543933674,1273
543933681,301
543933682,148
543933683,736
543933684,205
543933691,125
543933692,23
543933693,14
543933694,115
543933701,11
543933702,307
543933704,153
543933711,161
543933712,545
543933713,317
543933714,726
543933721,1075
543933722,406
543933723,497
543933724,478
543933731,1223
543933732,396
543933733,310
543933734,56
543933741,485
543933742,796
543933743,507
543933744,1380
543933751,411
543933752,501
543933753,1877
543933754,1021
543933761,1376
543933762,1150
543933763,773
543933764,797
543933771,259
543933772,406
543933773,239
543933774,165
543933781,154
543933782,47
543933783,260
543933784,252
543933792,172
543933793,359
543933794,466
543933802,187
543933803,45
543933804,549
543933811,305
543933812,137
543933813,176
543933814,320
543933821,215
543933822,514
543933823,339
543933824,572
543933831,185
543933832,842
543933833,301
543933834,643
543933841,1087
543933842,1378
543933843,482
543933844,994
543933851,1103
543933852,1193
543933853,1135
543933854,575
543933861,945
543933862,224
543933863,728
543933864,48
543933871,246
543933872,598
543933873,470
543933874,1115
543933881,729
543933882,1068
543933883,1184
543933884,727
543933891,718
543933892,943
543933893,1286
543933894,1185
543933901,283
543933902,293
543933903,72
543933904,115
543933911,4
543933912,380
543933913,128
543933914,136
543933921,447
543933923,555
543933924,250
543933931,222
543933932,996
543933933,476
543933934,760
543933941,669
543933942,681
543933943,772
543933944,316
543933951,532
543933952,853
543933953,383
543933954,160
543933961,441
543933962,420
543933963,346
543933964,1061
543933971,1160
543933972,613
543933973,1114
543933974,690
543933981,639
543933982,447
543933983,173
543933991,760
543933992,1030
543933993,231
543933994,194
543934001,589
543934002,120
543934003,822
543934004,621
543934011,459
543934012,1089
543934013,377
543934014,1174
543934021,1086
543934022,946
543934023,1173
543934024,1025
543934031,999
543934032,1254
543934033,849
543934034,115
543934041,540
543934042,19
543934043,233
543934044,61
543934051,7
543934052,5
543934053,11
543934054,12
543934061,56
543934063,144
543934064,39
543934072,85
543934074,27
543934081,157
543934082,73
543934083,19
543934091,80
543934092,44
543934094,12
543934101,4
543934102,839
543934103,156
543934104,104
543934111,969
543934112,610
543934113,714
543934114,290
543934121,209
543934122,1008
543934123,47
543934124,674
543934131,892
543934132,222
543934133,140
543934134,20
543934141,8
543934142,181
543934151,257
543934152,125
543934153,359
543934154,330
543934161,152
543934162,17
543934163,134
543934164,107
543934172,5
543934173,134
543934174,245
543934181,8
543934182,47
543934183,82
543934184,46
543934191,89
543934192,145
543934193,265
543934194,71
543934201,293
543934202,471
543934203,327
543934204,67
543934211,472
543934212,104
543934213,20
543934221,13
543934222,237
543934223,6
543934224,72
543934232,27
543934233,30
543934234,168
543934241,110
543934242,21
543934243,31
543934244,172
543934251,93
543934252,12
543934253,84
543934254,16
543934261,4
543934262,12
543934263,8
543934264,22
543934273,2
543934291,62
543934292,61
543934301,220
543934302,172
543934303,211
543934304,11
543934311,233
543934312,12
543934313,211
543934314,88
543934321,23
543934322,206
543934323,161
543934324,30
543934331,4
543934333,28
543934334,152
543934341,37
543934344,9
543934361,12
543934362,14
543934363,121
543934364,122
543934373,48
543934374,95
543934381,192
543934382,65
543934383,270
543934384,58
543934391,112
543934392,92
543934393,94
543934394,99
543934401,51
543934402,158
543934403,13
543934404,4
543934412,18
543934413,3
543934414,5
543934421,31
543934422,149
543934423,69
543934424,61
543934431,82
543934432,114
543934433,27
543934434,9
543934442,4
543934444,19
543934451,61
543934452,155
543934453,80
543934454,25
543934462,25
543934463,14
543934464,20
543934471,233
543934472,365
543934473,132
543934474,106
543934481,346
543934482,8
543934483,197
543934484,10
543934491,55
543934492,133
543934493,30
543934494,147
543934502,143
543934503,106
543934504,11
543934511,50
543934512,78
543934513,144
543934514,41
543934521,37
543934522,2
543934523,1
543934524,1
543934531,10
543934532,162
543934533,85
543934534,226
543934542,12
543934543,86
543934544,74
543934551,335
543934552,2
543934553,292
543934554,118
543934561,95
543934562,816
543934563,861
543934564,1454
543934571,748
543934572,274
543934573,972
543934574,756
543934581,264
543934583,787
543934591,6
543934592,26
543934593,80
543934594,5
543934601,67
543934602,1
543934603,408
543934611,74
543934613,32
543934622,111
543934623,6
543934624,128
543934631,195
543934632,152
543934633,298
543934634,210
543934641,30
543934642,41
543934643,9
543934644,367
543934651,762
543934652,734
543934653,985
543934654,1102
543934661,1003
543934662,1686
543934663,1194
543934664,1403
543934671,1285
543934672,1101
543934673,961
543934674,469
543934681,814
543934682,179
543934683,224
543934684,196
543934691,87
543934693,13
543934694,11
543934701,10
543934703,248
543934704,399
543934712,44
543934713,244
543934714,55
543934721,67
543934722,11
543934723,320
543934724,560
543934731,167
543934732,364
543934733,356
543934734,456
543934741,121
543934742,510
543934743,281
543934744,451
543934751,928
543934752,686
543934753,559
543934754,718
543934761,958
543934762,1014
543934763,1030
543934764,846
543934771,828
543934772,229
543934773,790
543934774,352
543934783,106
543934784,40
543934791,13
543934792,23
543934793,201
543934794,80
543934801,53
543934802,134
543934803,157
543934811,24
543934812,121
543934814,8
543934821,580
543934822,20
543934823,99
543934824,15
543934831,58
543934832,116
543934833,140
543934834,101
543934841,188
543934842,571
543934843,124
543934844,195
543934851,964
543934852,929
543934853,341
543934854,710
543934861,772
543934862,1102
543934863,892
543934864,1185
543934871,915
543934872,1494
543934873,990
543934874,1068
543934881,929
543934882,551
543934883,1432
543934884,1905
543934891,85
543934892,17
543934893,497
543934894,115
543934901,343
543934902,24
543934903,294
543934904,20
543934912,4
543934921,133
543934922,1
543934923,119
543934924,84
543934931,21
543934932,150
543934933,119
543934934,272
543934941,273
543934942,93
543934943,21
543934944,52
543934951,555
543934952,729
543934953,239
543934954,1198
543934961,1060
543934962,866
543934963,1174
543934964,631
543934971,625
543934972,873
543934973,70
543934974,123
543934981,1071
543934982,255
543934983,245
543934984,93
543934991,63
543934992,34
543934993,10
543934994,52
543935001,84
543935002,29
543935004,3
543935011,322
543935012,654
543935013,102
543935014,629
543935021,48
543935023,398
543935051,3
543935052,48
543935053,73
543935054,52
543935062,8
543935063,135
543935064,98
543935071,128
543935072,66
543935083,21
543935084,145
543935091,294
543935092,179
543935093,13
543935094,143
543935101,47
543935103,132
543935104,11
543935111,161
543935112,621
543935114,136
543935121,163
543935123,131
543935124,177
543935132,21
543935133,46
543935134,334
543935141,3
543935143,100
543935151,14
543935152,141
543935154,14
543935161,7
543935162,2
543935163,17
543935164,36
543935181,3
543935182,7
543935183,31
543935184,83
543935191,90
543935192,259
543935193,106
543935194,20
543935201,111
543935202,45
543935203,8
543935204,29
543935211,134
543935212,103
543935213,52
543935214,21
543935221,475
543935222,306
543935223,514
543935224,159
543935231,260
543935232,138
543935233,59
543935234,36
543935241,143
543935243,56
543935254,15
543935262,205
543935263,20
543935271,204
543935272,88
543935273,146
543935274,29
543935283,53
543935292,111
543935294,105
543935301,128
543935302,64
543935303,44
543935304,65
543935311,81
543935312,60
543935313,88
543935314,13
543935321,153
543935322,224
543935323,87
543935324,16
543935331,49
543935332,22
543935333,119
543935334,4
543935341,62
543935342,32
543935343,160
543935344,105
543935351,31
543935352,33
543935353,125
543935354,112
543935361,57
543935362,13
543935363,33
543935364,146
543935373,8
543935374,4
543935381,174
543935383,65
543935384,93
543935392,160
543935394,7
543935401,45
543935402,96
543935403,69
543935404,98
543935411,62
543935412,89
543935413,79
543935414,169
543935421,1
543935423,6
543935424,4
543935431,219
543935433,120
543935434,40
543935441,22
543935442,83
543935443,36
543935444,6
543935451,89
543935452,73
543935453,49
543935454,1
543935461,89
543935462,195
543935463,3
543935464,156
543935471,6
543935472,78
543935473,3
543935481,121
543935482,57
543935483,21
543935484,180
543935494,24
543935501,62
543935502,91
543935503,53
543935504,97
543935511,31
543935513,157
543935523,10
543935531,18
543935532,43
543935533,3
543935534,21
543935541,46
543935542,19
543935543,51
543935544,78
543935551,122
543935552,36
543935553,81
543935554,67
543935561,8
543935562,129
543935563,171
543935564,190
543935571,42
543935572,11
543935573,141
543935581,72
543935582,115
543935583,77
543935584,5
543935591,54
543935593,174
543935594,4
543935602,45
543935611,161
543935612,24
543935613,98
543935614,118
543935621,76
543935622,22
543935623,98
543935624,58
543935631,48
543935632,128
543935633,177
543935634,172
543935641,77
543935643,90
543935644,46
543935651,19
543935652,14
543935653,101
543935654,251
543935661,18
543935662,27
543935663,40
543935671,25
543935672,17
543935673,7
543935674,3
543935681,49
543935682,81
543935683,57
543935684,22
543935691,63
543935692,17
543935693,193
543935694,143
543935704,41
543935712,26
543935713,160
543935714,484
543935721,258
543935722,218
543935723,559
543935724,916
543935731,59
543935732,86
543935733,207
543935734,68
543935741,88
543935742,87
543935743,280
543935744,278
543935751,115
543935752,53
543935753,34
543935754,245
543935761,218
543935762,251
543935763,845
543935764,1334
543935771,273
543935772,2
543935773,335
543935774,16
543935781,10
543935783,12
543935784,53
543935791,20
543935792,64
543935793,94
543935794,82
543935802,21
543935803,65
543935804,65
543935811,166
543935812,729
543935813,147
543935814,210
543935821,380
543935822,685
543935823,235
543935824,705
543935831,518
543935832,600
543935833,41
543935834,242
543935841,445
543935842,480
543935843,360
543935844,290
543935851,8
543935852,38
543935853,70
543935854,8
543935861,70
543935862,325
543935863,40
543935864,411
543935871,631
543935872,193
543935873,1109
543935874,76
543935881,47
543935882,117
543935883,280
543935884,137
543935891,166
543935892,117
543935893,117
543935894,95
543935901,35
543935902,81
543935903,140
543935904,4
543935911,193
543935912,200
543935913,315
543935914,78
543935921,135
543935922,293
543935923,11
543935924,66
543935931,13
543935932,72
543935933,12
543935934,103
543935941,51
543935942,99
543935943,128
543935944,93
543935951,77
543935952,108
543935953,360
543935954,674
543935962,1185
543935963,1047
543935964,1452
543935971,381
543935972,62
543935973,1005
543935981,77
543935982,44
543935983,122
543935991,16
543935992,59
543935993,84
543935994,46
543936001,577
543936002,893
543936003,697
543936004,1071
543936011,461
543936012,82
543936013,854
543936014,90
543936021,65
543936022,11
543936023,89
543936024,193
543936031,41
543936032,69
543936033,99
543936034,22
543936041,175
543936042,35
543936043,145
543936044,25
543936051,89
543936052,19
543936053,27
543936054,22
543936062,125
543936063,9
543936064,103
543936071,14
543936072,58
543936073,79
543936074,16
543936081,40
543936082,97
543936083,50
543936084,19
543936091,56
543936092,148
543936093,5
543936094,129
543936101,469
543936102,1057
543936104,1048
543936111,1335
543936112,796
543936113,1052
543936114,1046
543936121,1578
543936122,61
543936123,500
543936124,10
543936131,95
543936132,50
543936133,19
543936134,30
543936141,122
543936142,21
543936143,48
543936144,42
543936151,87
543936152,111
543936153,168
543936154,32
543936161,28
543936162,32
543936163,107
543936164,2
543936171,184
543936172,72
543936173,169
543936174,27
543936181,4
543936182,5
543936183,19
543936184,8
543936191,19
543936192,167
543936193,46
543936194,55
543936202,147
543936204,33
543936211,956
543936212,898
543936213,579
543936214,845
543936221,680
543936222,140
543936223,835
543936224,63
543936231,32
543936232,5
543936233,36
543936234,15
543936241,5
543936242,43
543936243,8
543936244,43
543936251,95
543936252,64
543936253,20
543936254,1112
543936261,81
543936262,14
543936263,839
543936264,12
543936271,228
543936272,106
543936273,162
543936274,120
543936281,21
543936282,64
543936283,42
543936284,138
543936292,13
543936293,8
543936294,3
543936301,67
543936303,31
543936311,348
543936312,1270
543936313,123
543936314,915
543936321,111
543936322,1
543936323,530
543936324,449
543936331,66
543936333,46
543936341,47
543936342,299
543936343,213
543936344,426
543936351,347
543936352,1649
543936353,547
543936354,1415
543936361,1146
543936362,358
543936363,838
543936364,602
543936371,22
543936372,367
543936373,54
543936374,24
543936381,159
543936382,10
543936383,285
543936384,218
543936392,141
543936393,157
543936394,361
543936401,65
543936412,205
543936413,16
543936421,715
543936422,561
543936423,148
543936424,213
543936431,2
543936432,1
543936433,514
543936434,582
543936441,250
543936442,628
543936443,1276
543936444,1447
543936451,980
543936452,1218
543936453,1804
543936454,734
543936462,144
543936464,35
543936471,81
543936472,30
543936473,71
543936474,65
543936481,209
543936482,670
543936483,263
543936484,701
543936491,479
543936492,528
543936493,1295
543936494,906
543936502,19
543936504,1
543936511,309
543936512,4
543936513,83
543936514,37
543936522,668
543936523,5
543936524,440
543936531,985
543936532,1503
543936533,972
543936534,1791
543936541,1424
543936542,809
543936543,1876
543936544,1408
543936551,1480
543936552,1168
543936553,1074
543936554,982
